1.019999 -6.960817 -9.619107 20.560049
1.029999 -7.226646 -10.040797 20.680664
1.039999 -7.508061 -10.469332 20.854103
1.049999 -7.804188 -10.901156 21.083342
1.059999 -8.113885 -11.331934 21.371162
1.069999 -8.435690 -11.756471 21.720013
1.079999 -8.767768 -12.168666 22.131828
1.089999 -9.107858 -12.561487 22.607828
1.099999 -9.453220 -12.926984 23.148281
1.109999 -9.800596 -13.256357 23.752239
1.119999 -10.146173 -13.540099 24.417257
1.129999 -10.485565 -13.768209 25.139118
1.139999 -10.813829 -13.930507 25.911579
1.149999 -11.125497 -14.017040 26.726162
1.159999 -11.414651 -14.018591 27.572039
1.169999 -11.675045 -13.927256 28.436039
1.179999 -11.900266 -13.737076 29.302811
1.189999 -12.083946 -13.444667 30.155174
1.199999 -12.220018 -13.049790 30.974678
1.209999 -12.302996 -12.555786 31.742340
1.219999 -12.328275 -11.969809 32.439556
1.229999 -12.292428 -11.302790 33.049091
1.239999 -12.193464 -10.569106 33.556068
1.249999 -12.031029 -9.785938 33.948860
1.259999 -11.806520 -8.972370 34.219776
1.269999 -11.523105 -8.148308 34.365433
1.279999 -11.185625 -7.333329 34.386814
1.289999 -10.800396 -6.545591 34.288963
1.299999 -10.374915 -5.800902 34.080399
1.309999 -9.917514 -5.112057 33.772289
1.319999 -9.436968 -4.488469 33.377560
1.329999 -8.942118 -3.936105 32.909954
1.339999 -8.441517 -3.457691 32.383228
1.349999 -7.943134 -3.053103 31.810478
1.359999 -7.454131 -2.719901 31.203651
1.369999 -6.980708 -2.453897 30.573259
1.379999 -6.528027 -2.249727 29.928253
1.389999 -6.100197 -2.101352 29.276031
1.399999 -5.700313 -2.002498 28.622547
1.409999 -5.330531 -1.946986 27.972473
1.419999 -4.992177 -1.928984 27.329393
1.429999 -4.685857 -1.943172 26.695997
1.439999 -4.411589 -1.984844 26.074268
1.449999 -4.168914 -2.049951 25.465649
1.459999 -3.957018 -2.135106 24.871176
1.469999 -3.774827 -2.237563 24.291601
1.479999 -3.621100 -2.355173 23.727480
1.489999 -3.494508 -2.486334 23.179239
1.499999 -3.393690 -2.629932 22.647240
1.509999 -3.317315 -2.785289 22.131809
1.519999 -3.264112 -2.952103 21.633287
1.529999 -3.232911 -3.130398 21.152039
1.539999 -3.222660 -3.320483 20.688482
1.549999 -3.232442 -3.522903 20.243107
1.559999 -3.261488 -3.738411 19.816492
1.569999 -3.309180 -3.967931 19.409319
1.579999 -3.375056 -4.212533 19.022396
1.589999 -3.458803 -4.473407 18.656673
1.599999 -3.560264 -4.751840 18.313267
1.609999 -3.679421 -5.049195 17.993481
1.619999 -3.816399 -5.366885 17.698835
1.629999 -3.971447 -5.706349 17.431099
1.639999 -4.144938 -6.069024 17.192314
1.649999 -4.337346 -6.456306 16.984837
1.659999 -4.549242 -6.869508 16.811375
1.669999 -4.781269 -7.309811 16.675022
1.679999 -5.034123 -7.778190 16.579300
1.689999 -5.308530 -8.275340 16.528196
1.699999 -5.605211 -8.801571 16.526192
1.709999 -5.924847 -9.356687 16.578289
1.719999 -6.268031 -9.939838 16.690018
1.729999 -6.635211 -10.549354 16.867426
1.739999 -7.026626 -11.182529 17.117037
1.749999 -7.442216 -11.835409 17.445766
1.759999 -7.881535 -12.502523 17.860781
1.769999 -8.343634 -13.176624 18.369289
1.779999 -8.826933 -13.848410 18.978239
1.789999 -9.329081 -14.506270 19.693911
1.799999 -9.846800 -15.136089 20.521385
1.809999 -10.375729 -15.721132 21.463884
1.819999 -10.910269 -16.242090 22.521980
1.829999 -11.443451 -16.677336 23.692699
1.839999 -11.966840 -17.003466 24.968567
1.849999 -12.470502 -17.196198 26.336683
1.859999 -12.943071 -17.231659 27.777946
1.869999 -13.371930 -17.088083 29.266581
1.879999 -13.743546 -16.747837 30.770170
1.889999 -14.043975 -16.199638 32.250355
1.899999 -14.259542 -15.440723 33.664345
1.909999 -14.377660 -14.478606 34.967281
1.919999 -14.387754 -13.332088 36.115341
1.929999 -14.282187 -12.031153 37.069248
1.939999 -14.057084 -10.615554 37.797810
1.949998 -13.712931 -9.132112 38.280846
1.959998 -13.254848 -7.630985 38.511028
1.969998 -12.692462 -6.161455 38.494259
1.979998 -12.039361 -4.767860 38.248501
1.989998 -11.312211 -3.486328 37.801285
1.999998 -10.529623 -2.342723 37.186371
2.009999 -9.710933 -1.352005 36.440174
2.019999 -8.875040 -0.518866 35.598515
2.029999 -8.039423 0.160694 34.694084
2.039999 -7.219411 0.697253 33.754833
2.049999 -6.427745 1.105746 32.803242
2.059999 -5.674396 1.403428 31.856321
2.069999 -4.966614 1.608217 30.926121
2.079998 -4.309131 1.737464 30.020519
2.089998 -3.704471 1.807156 29.144102
2.099998 -3.153308 1.831467 28.299009
2.109998 -2.654831 1.822581 27.485674
2.119998 -2.207090 1.790701 26.703421
2.129998 -1.807311 1.744177 25.950916
2.139998 -1.452162 1.689702 25.226503
2.149998 -1.137975 1.632530 24.528419
2.159998 -0.860925 1.576699 23.854933
2.169998 -0.617162 1.525246 23.204432
2.179998 -0.402922 1.480397 22.575460
2.189998 -0.214590 1.443736 21.966730
2.199998 -0.048757 1.416352 21.377121
2.209998 0.097754 1.398960 20.805662
2.219998 0.227874 1.392003 20.251518
2.229998 0.344287 1.395739 19.713974
2.239998 0.449432 1.410310 19.192417
2.249998 0.545520 1.435791 18.686317
2.259998 0.634547 1.472241 18.195225
2.269998 0.718317 1.519734 17.718754
2.279998 0.798458 1.578389 17.256580
2.289998 0.876451 1.648387 16.808432
2.299998 0.953645 1.729992 16.374094
2.309998 1.031280 1.823562 15.953403
2.319998 1.110508 1.929560 15.546253
2.329998 1.192413 2.048564 15.152596
2.339998 1.278028 2.181273 14.772449
2.349998 1.368353 2.328512 14.405903
2.359998 1.464368 2.491242 14.053127
2.369998 1.567056 2.670563 13.714390
2.379998 1.677407 2.867721 13.390065
2.389998 1.796438 3.084112 13.080654
2.399998 1.925205 3.321287 12.786805
2.409998 2.064814 3.580960 12.509339
2.419998 2.216428 3.865004 12.249280
2.429998 2.381286 4.175457 12.007889
2.439998 2.560703 4.514520 11.786708
2.449998 2.756085 4.884549 11.587606
2.459998 2.968931 5.288043 11.412840
2.469998 3.200842 5.727624 11.265116
2.479998 3.453521 6.206005 11.147670
2.489998 3.728769 6.725944 11.064353
2.499998 4.028486 7.290175 11.019730
2.509998 4.354655 7.901321 11.019187
2.519998 4.709322 8.561764 11.069050
2.529998 5.094566 9.273479 11.176707
2.539998 5.512458 10.037819 11.350733
2.549998 5.964994 10.855225 11.600999
2.559998 6.454017 11.724872 11.938766
2.569998 6.981102 12.644217 12.376726
2.579998 7.547414 13.608452 12.928973
2.589998 8.153518 14.609840 13.610856
2.599998 8.799150 15.636963 14.438662
2.609998 9.482931 16.673876 15.429070
2.619998 10.202025 17.699230 16.598286
2.629998 10.951746 18.685444 17.960791
2.639998 11.725116 19.598059 19.527620
2.649998 12.512410 20.395473 21.304129
2.659998 13.300716 21.029333 23.287273
2.669998 14.073578 21.445866 25.462555
2.679998 14.810806 21.588516 27.800905
2.689998 15.488577 21.402119 30.256054
2.699998 16.079931 20.838667 32.763100
2.709998 16.555805 19.864378 35.239166
2.719998 16.886662 18.467232 37.586987
2.729998 17.044718 16.663637 39.701912
2.739998 17.006609 14.502443 41.482140
2.749998 16.756193 12.064564 42.840939
2.759998 16.287029 9.457142 43.718647
2.769998 15.604040 6.802470 44.091648
2.779998 14.723883 4.223498 43.975861
2.789998 13.673844 1.828996 43.423569
2.799998 12.489360 -0.298289 42.514252
2.809998 11.210595 -2.108043 41.341866
2.819998 9.878732 -3.582665 40.001713
2.829998 8.532592 -4.732455 38.579746
2.839998 7.206087 -5.587857 37.145866
2.849998 5.926693 -6.191038 35.751408
2.859998 4.714920 -6.588530 34.429920
2.869998 3.584575 -6.825810 33.199997
2.879998 2.543537 -6.943950 32.068882
2.889998 1.594788 -6.978004 31.036020
2.899998 0.737509 -6.956642 30.096075
2.909998 -0.031906 -6.902534 29.241203
2.919998 -0.718969 -6.833113 28.462666
2.929998 -1.330383 -6.761455 27.751841
2.939998 -1.873490 -6.697142 27.100821
2.949998 -2.355856 -6.647017 26.502699
2.959998 -2.784972 -6.615820 25.951672
2.969998 -3.168056 -6.606708 25.443010
2.979998 -3.511922 -6.621647 24.972986
2.989998 -3.822894 -6.661737 24.538755
2.999998 -4.106779 -6.727440 24.138243
3.009998 -4.368845 -6.818759 23.770033
3.019998 -4.613836 -6.935372 23.433273
3.029998 -4.845989 -7.076720 23.127592
3.039998 -5.069062 -7.242069 22.853022
3.049998 -5.286363 -7.430552 22.609951
3.059998 -5.500782 -7.641183 22.399071
3.069998 -5.714822 -7.872867 22.221340
3.079998 -5.930626 -8.124378 22.077951
3.089998 -6.150002 -8.394349 21.970297
3.099998 -6.374436 -8.681232 21.899942
3.109998 -6.605116 -8.983264 21.868593
3.119998 -6.842931 -9.298418 21.878057
3.129997 -7.088480 -9.624354 21.930197
3.139997 -7.342067 -9.958367 22.026880
3.149997 -7.603697 -10.297334 22.169912
3.159997 -7.873061 -10.637663 22.360954
3.169997 -8.149521 -10.975252 22.601427
3.179997 -8.432094 -11.305457 22.892399
3.189997 -8.719430 -11.623080 23.234459
3.199997 -9.009795 -11.922378 23.627565
3.209997 -9.301053 -12.197102 24.070890
3.219997 -9.590658 -12.440579 24.562656
3.229997 -9.875650 -12.645838 25.099966
3.239997 -10.152669 -12.805777 25.678656
3.249997 -10.417980 -12.913397 26.293163
3.259997 -10.667521 -12.962081 26.936451
3.269997 -10.896977 -12.945914 27.599979
3.279997 -11.101871 -12.860045 28.273773
3.289997 -11.277689 -12.701051 28.946569
3.299997 -11.420025 -12.467289 29.606081
3.309997 -11.524752 -12.159202 30.239367
3.319997 -11.588197 -11.779529 30.833294
3.329997 -11.607330 -11.333405 31.375080
3.339997 -11.579938 -10.828315 31.852871
3.349997 -11.504776 -10.273871 32.256310
3.359997 -11.381685 -9.681454 32.577053
3.369997 -11.211662 -9.063693 32.809158
3.379997 -10.996865 -8.433869 32.949345
3.389997 -10.740565 -7.805258 32.997059
3.399997 -10.447035 -7.190493 32.954365
3.409997 -10.121381 -6.601004 32.825676
3.419997 -9.769343 -6.046569 32.617344
3.429997 -9.397066 -5.535019 32.337170
3.439997 -9.010861 -5.072102 31.993896
3.449997 -8.616985 -4.661497 31.596699
3.459997 -8.221437 -4.304955 31.154747
3.469997 -7.829788 -4.002540 30.676844
3.479997 -7.447063 -3.752923 30.171162
3.489997 -7.077650 -3.553706 29.645075
3.499997 -6.725255 -3.401736 29.105070
3.509997 -6.392903 -3.293400 28.556740
3.519997 -6.082953 -3.224874 28.004818
3.529997 -5.797145 -3.192333 27.453257
3.539997 -5.536664 -3.192105 26.905319
3.549997 -5.302207 -3.220792 26.363684
3.559997 -5.094066 -3.275345 25.830547
3.569997 -4.912194 -3.353105 25.307720
3.579997 -4.756285 -3.451824 24.796715
3.589997 -4.625839 -3.569663 24.298820
3.599997 -4.520222 -3.705177 23.815168
3.609997 -4.438717 -3.857289 23.346786
3.619997 -4.380575 -4.025259 22.894642
3.629997 -4.345043 -4.208651 22.459684
3.639997 -4.331404 -4.407294 22.042879
3.649997 -4.338993 -4.621248 21.645231
3.659997 -4.367218 -4.850768 21.267818
3.669997 -4.415573 -5.096270 20.911812
3.679997 -4.483643 -5.358291 20.578495
3.689997 -4.571107 -5.637462 20.269297
3.699997 -4.677743 -5.934466 19.985802
3.709997 -4.803415 -6.250005 19.729780
3.719997 -4.948074 -6.584758 19.503208
3.729997 -5.111743 -6.939338 19.308290
3.739997 -5.294502 -7.314243 19.147480
3.749997 -5.496476 -7.709797 19.023495
3.759997 -5.717808 -8.126091 18.939335
3.769997 -5.958636 -8.562901 18.898289
3.779997 -6.219063 -9.019610 18.903936
3.789997 -6.499117 -9.495104 18.960136
3.799997 -6.798716 -9.987664 19.070999
3.809997 -7.117611 -10.494845 19.240837
3.819997 -7.455334 -11.013340 19.474089
3.829997 -7.811135 -11.538842 19.775211
3.839997 -8.183906 -12.065903 20.148527
3.849997 -8.572105 -12.587801 20.598024
3.859997 -8.973675 -13.096428 21.127096
3.869997 -9.385950 -13.582215 21.738234
3.879997 -9.805576 -14.034120 22.432642
3.889997 -10.228431 -14.439690 23.209816
3.899997 -10.649556 -14.785254 24.067068
3.909997 -11.063126 -15.056241 24.999041
3.919997 -11.462437 -15.237679 25.997257
3.929997 -11.839961 -15.314865 27.049740
3.939997 -12.187451 -15.274227 28.140785
3.949997 -12.496129 -15.104327 29.250965
3.959997 -12.756948 -14.796962 30.357420
3.969997 -12.960950 -14.348257 31.434517
3.979997 -13.099681 -13.759628 32.454887
3.989997 -13.165676 -13.038456 33.390808
3.999997 -13.152954 -12.198335 34.215874
4.009997 -13.057492 -11.258780 34.906750
4.019997 -12.877621 -10.244345 35.444855
4.029997 -12.614293 -9.183181 35.817703
4.039998 -12.271182 -8.105201 36.019764
4.049998 -11.854584 -7.040029 36.052639
4.059998 -11.373128 -6.015022 35.924599
4.069998 -10.837317 -5.053597 35.649509
4.079998 -10.258945 -4.174059 35.245342
4.089999 -9.650456 -3.389023 34.732506
4.099999 -9.024313 -2.705415 34.132202
4.109999 -8.392424 -2.124972 33.465019
4.119999 -7.765678 -1.645075 32.749840
4.130000 -7.153618 -1.259767 32.003170
4.140000 -6.564233 -0.960797 31.238804
4.150000 -6.003889 -0.738587 30.467796
4.160000 -5.477359 -0.583037 29.698650
4.170001 -4.987926 -0.484166 28.937632
4.180001 -4.537550 -0.432556 28.189146
4.190001 -4.127051 -0.419647 27.456123
4.200001 -3.756310 -0.437897 26.740364
4.210001 -3.424469 -0.480834 26.042845
4.220002 -3.130105 -0.543048 25.363966
4.230002 -2.871400 -0.620128 24.703747
4.240002 -2.646272 -0.708575 24.061962
4.250002 -2.452503 -0.805701 23.438259
4.260003 -2.287822 -0.909521 22.832218
4.270003 -2.149992 -1.018655 22.243406
4.280003 -2.036859 -1.132235 21.671408
4.290003 -1.946396 -1.249817 21.115843
4.300004 -1.876738 -1.371312 20.576376
4.310004 -1.826195 -1.496920 20.052723
4.320004 -1.793268 -1.627084 19.544651
4.330004 -1.776650 -1.762440 19.051987
4.340004 -1.775229 -1.903791 18.574612
4.350005 -1.788085 -2.052075 18.112467
4.360005 -1.814484 -2.208352 17.665556
4.370005 -1.853871 -2.373785 17.233955
4.380005 -1.905862 -2.549636 16.817816
4.390006 -1.970239 -2.737256 16.417372
4.400006 -2.046941 -2.938089 16.032959
4.410006 -2.136056 -3.153666 15.665020
4.420006 -2.237817 -3.385612 15.314128
4.430007 -2.352597 -3.635643 14.981005
4.440007 -2.480901 -3.905571 14.666544
4.450007 -2.623368 -4.197305 14.371840
4.460007 -2.780762 -4.512848 14.098223
4.470007 -2.953970 -4.854295 13.847292
4.480008 -3.144003 -5.223819 13.620964
4.490008 -3.351985 -5.623658 13.421521
4.500008 -3.579152 -6.056090 13.251671
4.510008 -3.826846 -6.523394 13.114608
4.520009 -4.096500 -7.027801 13.014088
4.530009 -4.389630 -7.571421 12.954505
4.540009 -4.707809 -8.156149 12.940977
4.550009 -5.052643 -8.783538 12.979429
4.560009 -5.425733 -9.454638 13.076679
4.570010 -5.828623 -10.169791 13.240516
4.580010 -6.262740 -10.928368 13.479753
4.590010 -6.729303 -11.728449 13.804258
4.600010 -7.229218 -12.566439 14.224928
4.610011 -7.762939 -13.436604 14.753577
4.620011 -8.330306 -14.330550 15.402732
4.630011 -8.930330 -15.236635 16.185257
4.640011 -9.560961 -16.139364 17.113792
4.650012 -10.218801 -17.018797 18.199932
4.660012 -10.898801 -17.850058 19.453112
4.670012 -11.593926 -18.603065 20.879156
4.680012 -12.294840 -19.242620 22.478508
4.690012 -12.989618 -19.729053 24.244181
4.700013 -13.663562 -20.019630 26.159590
4.710013 -14.299169 -20.070900 28.196524
4.720013 -14.876342 -19.842091 30.313648
4.730013 -15.372916 -19.299484 32.456051
4.740014 -15.765573 -18.421465 34.556366
4.750014 -16.031162 -17.203602 36.537960
4.760014 -16.148407 -15.662831 38.320335
4.770014 -16.099850 -13.839633 39.826481
4.780015 -15.873828 -11.797191 40.991272
4.790015 -15.466165 -9.617006 41.769470
4.800015 -14.881248 -7.391228 42.141609
4.810015 -14.132246 -5.212868 42.116337
4.820015 -13.240308 -3.165784 41.728527
4.830016 -12.232856 -1.316427 41.033535
4.840016 -11.141212 0.291111 40.098976
4.850016 -9.997980 1.636173 38.995899
4.860016 -8.834565 2.719179 37.791126
4.870017 -7.679191 3.556990 36.541874
4.880017 -6.555573 4.177367 35.293056
4.890017 -5.482279 4.613695 34.076881
4.900017 -4.472682 4.900710 32.914093
4.910017 -3.535342 5.071494 31.816093
4.920018 -2.674659 5.155691 30.787310
4.930018 -1.891624 5.178685 29.827391
4.940018 -1.184593 5.161466 28.933039
4.950018 -0.549987 5.120903 28.099384
4.960019 0.017102 5.070241 27.320967
4.970019 0.522416 5.019655 26.592363
4.980019 0.972140 4.976812 25.908571
4.990019 1.372607 4.947375 25.265194
5.000020 1.730084 4.935440 24.658522
5.010020 2.050619 4.943895 24.085526
5.020020 2.339947 4.974727 23.543823
5.030020 2.603425 5.029252 23.031609
5.040020 2.846008 5.108308 22.547598
5.050021 3.072238 5.212400 22.090960
5.060021 3.286254 5.341816 21.661268
5.070021 3.491810 5.496705 21.258457
5.080021 3.692300 5.677139 20.882792
5.090022 3.890784 5.883157 20.534838
5.100022 4.090021 6.114779 20.215458
5.110022 4.292496 6.372020 19.925800
5.120022 4.500449 6.654885 19.667299
5.130023 4.715892 6.963345 19.441683
5.140023 4.940638 7.297313 19.250975
5.150023 5.176305 7.656597 19.097507
5.160023 5.424335 8.040852 18.983932
5.170023 5.685986 8.449505 18.913223
5.180024 5.962338 8.881682 18.888678
5.190024 6.254272 9.336113 18.913906
5.200024 6.562457 9.811021 18.992811
5.210024 6.887313 10.304004 19.129547
5.220025 7.228982 10.811899 19.328457
5.230025 7.587274 11.330645 19.593977
5.240025 7.961611 11.855126 19.930504
5.250025 8.350963 12.379037 20.342218
5.260026 8.753770 12.894745 20.832850
5.270026 9.167868 13.393193 21.405388
5.280026 9.590401 13.863847 22.061735
5.290026 10.017745 14.294712 22.802284
5.300026 10.445441 14.672459 23.625471
5.310027 10.868143 14.982673 24.527273
5.320027 11.279596 15.210267 25.500732
5.330027 11.672664 15.340072 26.535519
5.340027 12.039405 15.357615 27.617615
5.350028 12.371225 15.250075 28.729189
5.360028 12.659110 15.007365 29.848742
5.370028 12.893935 14.623258 30.951578
5.380028 13.066868 14.096451 32.010685
5.390028 13.169827 13.431416 32.997963
5.400029 13.195986 12.638878 33.885811
5.410029 13.140275 11.735798 34.648884
5.420029 12.999827 10.744759 35.265873
5.430029 12.774321 9.692760 35.721073
5.440030 12.466165 8.609518 36.005505
5.450030 12.080500 7.525444 36.117435
5.460030 11.624994 6.469563 36.062210
5.470030 11.109451 5.467636 35.851437
5.480031 10.545270 4.540708 35.501629
5.490031 9.944814 3.704233 35.032566
5.500031 9.320756 2.967815 34.465576
5.510031 8.685462 2.335497 33.821968
5.520031 8.050466 1.806477 33.121769
5.530032 7.426067 1.376086 32.382847
5.540032 6.821069 1.036852 31.620415
5.550032 6.242647 0.779532 30.846874
5.560032 5.696336 0.594017 30.071926
5.570033 5.186104 0.470053 29.302843
5.580033 4.714499 0.397785 28.544834
5.590033 4.282827 0.368121 27.801441
5.600033 3.891357 0.372944 27.074909
5.610034 3.539515 0.405213 26.366522
5.620034 3.226085 0.458978 25.676878
5.630034 2.949374 0.529334 25.006113
5.640034 2.707371 0.612342 24.354061
5.650034 2.497868 0.704928 23.720387
5.660035 2.318573 0.804778 23.104660
5.670035 2.167194 0.910232 22.506426
5.680035 2.041498 1.020186 21.925230
5.690035 1.939367 1.134000 21.360653
5.700036 1.858830 1.251422 20.812317
5.710036 1.798089 1.372514 20.279890
5.720036 1.755532 1.497604 19.763096
5.730036 1.729739 1.627229 19.261711
5.740036 1.719488 1.762106 18.775570
5.750037 1.723750 1.903098 18.304562
5.760037 1.741685 2.051192 17.848635
5.770037 1.772635 2.207485 17.407801
5.780037 1.816120 2.373171 16.982143
5.790038 1.871825 2.549537 16.571819
5.800038 1.939597 2.737957 16.177074
5.810038 2.019433 2.939895 15.798252
5.820038 2.111479 3.156902 15.435808
5.830039 2.216021 3.390623 15.090329
5.840039 2.333481 3.642798 14.762554
5.850039 2.464413 3.915264 14.453398
5.860039 2.609498 4.209955 14.163980
5.870039 2.769544 4.528906 13.895661
5.880040 2.945480 4.874243 13.650077
5.890040 3.138356 5.248175 13.429190
5.900040 3.349338 5.652977 13.235336
5.910040 3.579702 6.090966 13.071290
5.920041 3.830828 6.564459 12.940325
5.930041 4.104191 7.075725 12.846292
5.940041 4.401345 7.626905 12.793696
5.950041 4.723901 8.219917 12.787791
5.960042 5.073503 8.856328 12.834658
5.970042 5.451785 9.537179 12.941298
5.980042 5.860324 10.262775 13.115712
5.990042 6.300570 11.032415 13.366955
6.000042 6.773754 11.844056 13.705162
6.010043 7.280784 12.693913 14.141521
6.020043 7.822097 13.575979 14.688159
6.030043 8.397485 14.481484 15.357911
6.040043 9.005885 15.398287 16.163935
6.050044 9.645125 16.310246 17.119110
6.060044 10.311637 17.196619 18.235174
6.070044 11.000135 18.031567 19.521547
6.080044 11.703279 18.783892 20.983818
6.090044 12.411340 19.417175 22.621881
6.100045 13.111923 19.890501 24.427809
6.110045 13.789781 20.159979 26.383614
6.120045 14.426801 20.181274 28.459188
6.130045 15.002248 19.913216 30.610840
6.140046 15.493344 19.322399 32.780960
6.150046 15.876249 18.388445 34.899395
6.160046 16.127468 17.109196 36.886978
6.170046 16.225641 15.504859 38.661377
6.180047 16.153563 13.619934 40.144882
6.190047 15.900200 11.521904 41.273117
6.200047 15.462370 9.296233 42.003132
6.210047 14.845757 7.038054 42.319065
6.220047 14.064986 4.841901 42.233997
6.230048 13.142677 2.791472 41.787361
6.240048 12.107557 0.951529 41.038513
6.250048 10.991955 -0.636631 40.057991
6.260048 9.829096 -1.955674 38.918465
6.270049 8.650619 -3.009304 37.687119
6.280049 7.484626 -3.817206 36.420547
6.290049 6.354443 -4.409281 35.162415
6.300049 5.278070 -4.820320 33.943394
6.310050 4.268231 -5.085813 32.782684
6.320050 3.332827 -5.239091 31.690311
6.330050 2.475635 -5.309692 30.669571
6.340050 1.697103 -5.322684 29.719244
6.350050 0.995124 -5.298635 28.835409
6.360051 0.365748 -5.253962 28.012775
6.370051 -0.196223 -5.201468 27.245619
6.380051 -0.696747 -5.150934 26.528368
6.390051 -1.142166 -5.109678 25.855949
6.400052 -1.538917 -5.083070 25.223957
6.410052 -1.893332 -5.074961 24.628702
6.420052 -2.211495 -5.088041 24.067202
6.430052 -2.499150 -5.124134 23.537128
6.440053 -2.761648 -5.184427 23.036747
6.450053 -3.003926 -5.269650 22.564842
6.460053 -3.230498 -5.380222 22.120657
6.470053 -3.445471 -5.516352 21.703844
6.480053 -3.652559 -5.678121 21.314415
6.490054 -3.855115 -5.865534 20.952717
6.500054 -4.056157 -6.078560 20.619402
6.510054 -4.258397 -6.317143 20.315420
6.520054 -4.464272 -6.581212 20.042007
6.530055 -4.675965 -6.870666 19.800690
6.540055 -4.895435 -7.185356 19.593281
6.550055 -5.124427 -7.525048 19.421894
6.560055 -5.364490 -7.889377 19.288944
6.570055 -5.616978 -8.277786 19.197155
6.580056 -5.883059 -8.689463 19.149553
